Source,Target,Type,Id,Label,timeset,Weight
20155548,185242892,Undirected,6845,,,2
20155548,231113224,Undirected,6846,,,1
20155548,248448373,Undirected,6847,,,2
20155548,266976072,Undirected,6848,,,2
20155548,275967399,Undirected,6849,,,2
20155548,334935545,Undirected,6850,,,2
20323165,20880909,Undirected,6876,,,2
20323165,21714861,Undirected,6877,,,2
20323165,23287031,Undirected,6878,,,2
20323165,23935056,Undirected,6879,,,2
20323165,24027100,Undirected,6880,,,2
20323165,24691823,Undirected,6881,,,2
20323165,25124104,Undirected,6882,,,2
20323165,25385931,Undirected,6883,,,2
20323165,25706119,Undirected,6884,,,2
20323165,36308001,Undirected,6885,,,2
20323165,38568712,Undirected,6886,,,2
20323165,54868369,Undirected,6887,,,2
20323165,57426469,Undirected,6888,,,2
20323165,66787718,Undirected,6889,,,2
20323165,75322706,Undirected,6890,,,2
20323165,81679642,Undirected,6891,,,2
20323165,113982692,Undirected,6892,,,2
20323165,119280378,Undirected,6893,,,2
20323165,125663817,Undirected,6894,,,2
20323165,150964210,Undirected,6895,,,2
20323165,157103187,Undirected,6896,,,2
20323165,167469302,Undirected,6897,,,2
20323165,206024122,Undirected,6898,,,2
20323165,252291653,Undirected,6899,,,2
20379826,21659382,Undirected,6910,,,2
20379826,21718456,Undirected,6911,,,2
20379826,24457357,Undirected,6912,,,2
20379826,26542742,Undirected,6913,,,2
20379826,31918619,Undirected,6914,,,2
20379826,43835448,Undirected,6915,,,2
20379826,57858751,Undirected,6916,,,2
20379826,75730636,Undirected,6917,,,2
20379826,92102535,Undirected,6918,,,2
20379826,102905652,Undirected,6919,,,2
20379826,103643300,Undirected,6920,,,2
20379826,123135073,Undirected,6921,,,2
20379826,134909209,Undirected,6922,,,2
20379826,139023671,Undirected,6923,,,2
20379826,169281899,Undirected,6924,,,2
20379826,197658661,Undirected,6925,,,2
20379826,258387065,Undirected,6926,,,2
20379826,268824646,Undirected,6927,,,2
20379826,321776160,Undirected,6928,,,2
20639505,27258171,Undirected,6930,,,2
20639505,68407479,Undirected,6931,,,2
20639505,217540536,Undirected,6932,,,2
20765849,22451470,Undirected,6945,,,2
20765849,23287031,Undirected,6946,,,2
20765849,23309704,Undirected,6947,,,2
20765849,23684922,Undirected,6948,,,2
20765849,23935056,Undirected,6949,,,2
20765849,25706119,Undirected,6950,,,2
20765849,25811158,Undirected,6951,,,2
20765849,26486495,Undirected,6952,,,2
20765849,31136124,Undirected,6953,,,2
20765849,31239705,Undirected,6954,,,2
20765849,31872271,Undirected,6955,,,2
20765849,32800894,Undirected,6956,,,2
20765849,33394936,Undirected,6957,,,2
20765849,36457475,Undirected,6958,,,2
20765849,39513774,Undirected,6959,,,2
20765849,42210012,Undirected,6960,,,2
20765849,44514142,Undirected,6961,,,2
20765849,48038134,Undirected,6962,,,2
20765849,49032796,Undirected,6963,,,2
20765849,49793485,Undirected,6964,,,2
20765849,49828958,Undirected,6965,,,2
20765849,52148726,Undirected,6966,,,2
20765849,54705155,Undirected,6967,,,2
20765849,57166644,Undirected,6968,,,2
20765849,57604828,Undirected,6969,,,2
20765849,66787718,Undirected,6970,,,2
20765849,69511861,Undirected,6971,,,2
20765849,75322706,Undirected,6972,,,2
20765849,88772382,Undirected,6973,,,2
20765849,95641282,Undirected,6974,,,2
20765849,98274826,Undirected,6975,,,2
20765849,101346468,Undirected,6976,,,2
20765849,103619201,Undirected,6977,,,2
20765849,108393518,Undirected,6978,,,2
20765849,111220082,Undirected,6979,,,2
20765849,114762632,Undirected,6980,,,2
20765849,124241430,Undirected,6981,,,2
20765849,125598382,Undirected,6982,,,2
20765849,136278987,Undirected,6983,,,2
20765849,138272723,Undirected,6984,,,2
20765849,159215225,Undirected,6985,,,2
20765849,166109998,Undirected,6986,,,2
20765849,174031945,Undirected,6987,,,2
20765849,179791838,Undirected,6989,,,2
20765849,185242892,Undirected,6990,,,2
20765849,217540662,Undirected,6991,,,2
20765849,223525585,Undirected,6992,,,2
20765849,242056787,Undirected,6994,,,2
20765849,250439274,Undirected,6995,,,2
20765849,254462247,Undirected,6996,,,2
20765849,329825021,Undirected,6997,,,2
20765849,362005396,Undirected,6998,,,2
20811923,9429899,Undirected,7029,,,1
20811923,10662748,Undirected,7032,,,1
20811923,22789877,Undirected,7038,,,1
20811923,23287031,Undirected,7039,,,2
20811923,23309704,Undirected,7040,,,2
20811923,32296743,Undirected,7041,,,2
20811923,44514142,Undirected,7042,,,2
20811923,48850658,Undirected,7043,,,2
20811923,48920357,Undirected,7044,,,2
20811923,49032796,Undirected,7045,,,2
20811923,49793485,Undirected,7046,,,2
20811923,55276583,Undirected,7047,,,2
20811923,59451577,Undirected,7048,,,2
20811923,71817864,Undirected,7049,,,2
20811923,85036573,Undirected,7050,,,2
20811923,101346468,Undirected,7051,,,2
20811923,137906902,Undirected,7052,,,2
20811923,159215225,Undirected,7053,,,2
20811923,179791838,Undirected,7055,,,2
20811923,185242892,Undirected,7056,,,2
20811923,206024122,Undirected,7057,,,2
20811923,229556682,Undirected,7059,,,2
20880909,10662748,Undirected,7071,,,1
20880909,21714861,Undirected,7082,,,2
20880909,23287031,Undirected,7083,,,2
20880909,23309704,Undirected,7084,,,2
20880909,24027100,Undirected,7085,,,2
20880909,25124104,Undirected,7086,,,2
20880909,25811158,Undirected,7087,,,2
20880909,36308001,Undirected,7088,,,2
20880909,54868369,Undirected,7089,,,2
20880909,66787718,Undirected,7090,,,2
20880909,81679642,Undirected,7091,,,2
20880909,96126473,Undirected,7092,,,2
20880909,148391191,Undirected,7093,,,2
20880909,167469302,Undirected,7094,,,2
20880909,254462247,Undirected,7095,,,2
21245937,23935056,Undirected,7099,,,2
21245937,58591324,Undirected,7100,,,2
21245937,64971391,Undirected,7101,,,2
21245937,298914898,Undirected,7102,,,2
21404950,29037626,Undirected,7110,,,2
21404950,30554816,Undirected,7111,,,2
21404950,31529065,Undirected,7112,,,2
21404950,31633225,Undirected,7113,,,2
21404950,42279520,Undirected,7114,,,2
21404950,42647958,Undirected,7115,,,2
21404950,46861516,Undirected,7116,,,2
21404950,51109331,Undirected,7117,,,2
21404950,51415668,Undirected,7118,,,2
21404950,52655756,Undirected,7119,,,2
21404950,64971391,Undirected,7120,,,2
21404950,89844420,Undirected,7121,,,2
21404950,92393532,Undirected,7122,,,2
21404950,117257470,Undirected,7123,,,2
21404950,145991603,Undirected,7124,,,2
21404950,147738745,Undirected,7125,,,2
21404950,217540662,Undirected,7126,,,2
21404950,238700453,Undirected,7127,,,2
21404950,258387065,Undirected,7128,,,2
21404950,321776160,Undirected,7129,,,2
21659382,24457357,Undirected,7139,,,2
21659382,31918619,Undirected,7140,,,2
21659382,43835448,Undirected,7141,,,2
21659382,51151239,Undirected,7142,,,2
21659382,55859088,Undirected,7143,,,2
21659382,57578133,Undirected,7144,,,2
21659382,57858751,Undirected,7145,,,2
21659382,66203218,Undirected,7146,,,2
21659382,75730636,Undirected,7147,,,2
21659382,82201032,Undirected,7148,,,2
21659382,87659298,Undirected,7150,,,2
21659382,92102535,Undirected,7151,,,2
21659382,134909209,Undirected,7152,,,2
21659382,139023671,Undirected,7153,,,2
21659382,163741144,Undirected,7154,,,2
21659382,169281899,Undirected,7155,,,2
21659382,197658661,Undirected,7156,,,2
21659382,268824646,Undirected,7157,,,2
21659382,320653928,Undirected,7158,,,2
21659382,321776160,Undirected,7159,,,2
21659382,335066620,Undirected,7160,,,2
21714861,9429899,Undirected,7170,,,1
21714861,23287031,Undirected,7190,,,2
21714861,23935056,Undirected,7191,,,2
21714861,24027100,Undirected,7192,,,2
21714861,24691823,Undirected,7193,,,2
21714861,25124104,Undirected,7194,,,2
21714861,25706119,Undirected,7195,,,2
21714861,25811158,Undirected,7196,,,2
21714861,28761206,Undirected,7197,,,2
21714861,36308001,Undirected,7198,,,2
21714861,38568712,Undirected,7199,,,2
21714861,49433396,Undirected,7200,,,2
21714861,49646600,Undirected,7201,,,2
21714861,54868369,Undirected,7202,,,2
21714861,57426469,Undirected,7203,,,2
21714861,66787718,Undirected,7204,,,2
21714861,75322706,Undirected,7205,,,2
21714861,81679642,Undirected,7206,,,2
21714861,96126473,Undirected,7207,,,2
21714861,100076367,Undirected,7208,,,2
21714861,107237577,Undirected,7209,,,2
21714861,113982692,Undirected,7210,,,2
21714861,116570144,Undirected,7211,,,2
21714861,125663817,Undirected,7212,,,2
21714861,136278987,Undirected,7213,,,2
21714861,143136936,Undirected,7214,,,2
21714861,153417406,Undirected,7215,,,2
21714861,157103187,Undirected,7216,,,2
21714861,167469302,Undirected,7217,,,2
21714861,206024122,Undirected,7218,,,2
21714861,294045480,Undirected,7220,,,2
21714861,334935545,Undirected,7221,,,2
21714861,374849859,Undirected,7222,,,2
21718456,24457357,Undirected,7232,,,2
21718456,27280042,Undirected,7233,,,2
21718456,31918619,Undirected,7234,,,2
21718456,35829379,Undirected,7235,,,2
21718456,43835448,Undirected,7236,,,2
21718456,57578133,Undirected,7237,,,2
21718456,57858751,Undirected,7238,,,2
21718456,58591324,Undirected,7239,,,2
21718456,66203218,Undirected,7240,,,2
21718456,75730636,Undirected,7241,,,2
21718456,87659298,Undirected,7242,,,2
21718456,89844420,Undirected,7243,,,2
21718456,92102535,Undirected,7244,,,2
21718456,103643300,Undirected,7245,,,2
21718456,112323601,Undirected,7246,,,2
21718456,117257470,Undirected,7247,,,2
21718456,122453109,Undirected,7248,,,2
21718456,123135073,Undirected,7249,,,2
21718456,134909209,Undirected,7250,,,2
21718456,139023671,Undirected,7251,,,2
21718456,153889182,Undirected,7252,,,2
21718456,157945423,Undirected,7253,,,2
21718456,163741144,Undirected,7254,,,2
21718456,169281899,Undirected,7255,,,2
21718456,173434898,Undirected,7256,,,2
21718456,197658661,Undirected,7257,,,2
21718456,258387065,Undirected,7258,,,2
21718456,268824646,Undirected,7259,,,2
21718456,320653928,Undirected,7260,,,2
21718456,321776160,Undirected,7261,,,2
21718456,349975431,Undirected,7262,,,2
21759323,22643458,Undirected,7275,,,2
21759323,24457357,Undirected,7276,,,2
21759323,31918619,Undirected,7277,,,2
21759323,48920357,Undirected,7278,,,2
21759323,55859088,Undirected,7279,,,2
21759323,57578133,Undirected,7280,,,2
21759323,58591324,Undirected,7281,,,2
21759323,87659298,Undirected,7282,,,2
21759323,103643300,Undirected,7283,,,2
21759323,112323601,Undirected,7284,,,2
21759323,117257470,Undirected,7285,,,2
21759323,118572183,Undirected,7286,,,2
21759323,123135073,Undirected,7287,,,2
21759323,147738745,Undirected,7288,,,2
21759323,169281899,Undirected,7289,,,2
21759323,321776160,Undirected,7290,,,2
21759323,335066620,Undirected,7291,,,2
21759323,349975431,Undirected,7292,,,2
22221511,31872271,Undirected,7294,,,2
22221511,41848358,Undirected,7295,,,2
22221511,58591324,Undirected,7296,,,2
22221511,92102535,Undirected,7297,,,2
22221511,118572183,Undirected,7298,,,2
22221511,157945423,Undirected,7299,,,2
22221511,261860986,Undirected,7300,,,2
22221511,322734813,Undirected,7301,,,2
22221511,369965792,Undirected,7302,,,2
22256943,122453109,Undirected,7307,,,2
22256943,157945423,Undirected,7308,,,2
22256943,204533793,Undirected,7309,,,2
22451470,22789877,Undirected,7335,,,2
22451470,23287031,Undirected,7336,,,2
22451470,23309704,Undirected,7337,,,2
22451470,23935056,Undirected,7338,,,2
22451470,24691823,Undirected,7339,,,2
22451470,25124104,Undirected,7340,,,2
22451470,25385931,Undirected,7341,,,2
22451470,25706119,Undirected,7342,,,2
22451470,25811158,Undirected,7343,,,2
22451470,26505578,Undirected,7344,,,2
22451470,28383952,Undirected,7345,,,2
22451470,30651178,Undirected,7346,,,2
22451470,31239705,Undirected,7347,,,2
22451470,31815831,Undirected,7348,,,2
22451470,31872271,Undirected,7349,,,2
22451470,32800894,Undirected,7350,,,2
22451470,32899114,Undirected,7351,,,2
22451470,33394936,Undirected,7352,,,2
22451470,34189253,Undirected,7353,,,2
22451470,36308001,Undirected,7354,,,2
22451470,42210012,Undirected,7355,,,2
22451470,44514142,Undirected,7356,,,2
22451470,48850658,Undirected,7357,,,2
22451470,49032796,Undirected,7358,,,2
22451470,49433396,Undirected,7359,,,2
22451470,49793485,Undirected,7360,,,2
22451470,51896124,Undirected,7361,,,2
22451470,53326885,Undirected,7362,,,2
22451470,55276583,Undirected,7363,,,2
22451470,56480079,Undirected,7364,,,2
22451470,57604828,Undirected,7365,,,2
22451470,65289580,Undirected,7366,,,2
22451470,66787718,Undirected,7367,,,2
22451470,71175901,Undirected,7368,,,2
22451470,75322706,Undirected,7369,,,2
22451470,96126473,Undirected,7371,,,2
22451470,98158719,Undirected,7372,,,2
22451470,98274826,Undirected,7373,,,2
22451470,101346468,Undirected,7374,,,2
22451470,103619201,Undirected,7375,,,2
22451470,107237577,Undirected,7376,,,2
22451470,119280378,Undirected,7377,,,2
22451470,125598382,Undirected,7378,,,2
22451470,125663817,Undirected,7379,,,2
22451470,153417406,Undirected,7381,,,2
22451470,156397471,Undirected,7382,,,2
22451470,157103187,Undirected,7383,,,2
22451470,159215225,Undirected,7384,,,2
22451470,163114549,Undirected,7385,,,2
22451470,166109998,Undirected,7386,,,2
22451470,167469302,Undirected,7387,,,2
22451470,174031945,Undirected,7388,,,2
22451470,179791838,Undirected,7390,,,2
22451470,185242892,Undirected,7391,,,2
22451470,199888637,Undirected,7392,,,2
22451470,242056787,Undirected,7393,,,2
22451470,291814996,Undirected,7394,,,2
22643458,6585608,Undirected,7397,,,1
22643458,23053497,Undirected,7406,,,2
22643458,29037626,Undirected,7407,,,2
22643458,48850658,Undirected,7408,,,2
22643458,51151239,Undirected,7409,,,2
22643458,51402325,Undirected,7410,,,2
22643458,51415668,Undirected,7411,,,2
22643458,55859088,Undirected,7413,,,2
22643458,57578133,Undirected,7414,,,2
22643458,57858751,Undirected,7415,,,2
22643458,58591324,Undirected,7416,,,2
22643458,75730636,Undirected,7417,,,2
22643458,81017674,Undirected,7418,,,2
22643458,87659298,Undirected,7419,,,2
22643458,107217616,Undirected,7420,,,2
22643458,123135073,Undirected,7421,,,2
22643458,134909209,Undirected,7422,,,2
22643458,149117087,Undirected,7423,,,2
22643458,152055761,Undirected,7424,,,2
22643458,153889182,Undirected,7425,,,2
22643458,163741144,Undirected,7426,,,2
22643458,204533793,Undirected,7427,,,2
22643458,335066620,Undirected,7428,,,2
22716034,23309704,Undirected,7432,,,2
22716034,48850658,Undirected,7433,,,2
22716034,57578133,Undirected,7434,,,2
22716034,185242892,Undirected,7435,,,2
22789877,10662748,Undirected,7443,,,1
22789877,23287031,Undirected,7452,,,2
22789877,23309704,Undirected,7453,,,2
22789877,25385931,Undirected,7454,,,2
22789877,30651178,Undirected,7455,,,2
22789877,31872271,Undirected,7456,,,2
22789877,34189253,Undirected,7457,,,2
22789877,44514142,Undirected,7458,,,2
22789877,49032796,Undirected,7459,,,2
22789877,49793485,Undirected,7460,,,2
22789877,51896124,Undirected,7461,,,2
22789877,55893666,Undirected,7462,,,2
22789877,71175901,Undirected,7463,,,2
22789877,71817864,Undirected,7464,,,2
22789877,157103187,Undirected,7466,,,2
22789877,159215225,Undirected,7467,,,2
22789877,163114549,Undirected,7468,,,2
22789877,187799339,Undirected,7470,,,2
22789877,275217222,Undirected,7471,,,2
22789877,329825021,Undirected,7472,,,2
23053497,25811158,Undirected,7486,,,2
23053497,28761206,Undirected,7487,,,2
23053497,30554816,Undirected,7488,,,2
23053497,31872271,Undirected,7489,,,2
23053497,32800894,Undirected,7490,,,2
23053497,38296435,Undirected,7491,,,2
23053497,44514142,Undirected,7492,,,2
23053497,48850658,Undirected,7493,,,2
23053497,49032796,Undirected,7494,,,2
23053497,51402325,Undirected,7495,,,2
23053497,53326885,Undirected,7496,,,2
23053497,57604828,Undirected,7497,,,2
23053497,68798579,Undirected,7498,,,2
23053497,81295831,Undirected,7499,,,2
23053497,85036573,Undirected,7500,,,2
23053497,98158719,Undirected,7501,,,2
23053497,103955711,Undirected,7502,,,1
23053497,125598382,Undirected,7503,,,2
23053497,140844975,Undirected,7504,,,2
23053497,149117087,Undirected,7505,,,2
23053497,163114549,Undirected,7506,,,2
23053497,179791838,Undirected,7508,,,2
23053497,185242892,Undirected,7509,,,2
23053497,248448373,Undirected,7510,,,2
23053497,295918462,Undirected,7511,,,2
23053497,309616454,Undirected,7512,,,2
23278118,25706119,Undirected,7515,,,2
23278118,25811158,Undirected,7516,,,2
23278118,36281158,Undirected,7517,,,2
23278118,36457475,Undirected,7518,,,2
23278118,42210012,Undirected,7519,,,2
23278118,55276583,Undirected,7520,,,2
23278118,57166644,Undirected,7521,,,2
23278118,57604828,Undirected,7522,,,2
23278118,75322706,Undirected,7523,,,2
23278118,101346468,Undirected,7524,,,2
23278118,103619201,Undirected,7525,,,2
23278118,125598382,Undirected,7526,,,2
23278118,125663817,Undirected,7527,,,2
23278118,138272723,Undirected,7528,,,2
23287031,9429899,Undirected,7543,,,1
23287031,23309704,Undirected,7574,,,2
23287031,23935056,Undirected,7575,,,2
23287031,24027100,Undirected,7576,,,2
23287031,24691823,Undirected,7577,,,2
23287031,25124104,Undirected,7578,,,2
23287031,25385931,Undirected,7579,,,2
23287031,25706119,Undirected,7580,,,2
23287031,25811158,Undirected,7581,,,2
23287031,26505578,Undirected,7582,,,2
23287031,28383952,Undirected,7583,,,2
23287031,28761206,Undirected,7584,,,2
23287031,30651178,Undirected,7585,,,2
23287031,31136124,Undirected,7586,,,2
23287031,31239705,Undirected,7587,,,2
23287031,31815831,Undirected,7588,,,2
23287031,31872271,Undirected,7589,,,2
23287031,32796487,Undirected,7590,,,2
23287031,32800894,Undirected,7591,,,2
23287031,32899114,Undirected,7592,,,2
23287031,33394936,Undirected,7593,,,2
23287031,34189253,Undirected,7594,,,2
23287031,36308001,Undirected,7595,,,2
23287031,36457475,Undirected,7596,,,2
23287031,38568712,Undirected,7597,,,2
23287031,42210012,Undirected,7598,,,2
23287031,44514142,Undirected,7599,,,2
23287031,48850658,Undirected,7600,,,2
23287031,49032796,Undirected,7601,,,2
23287031,49433396,Undirected,7602,,,2
23287031,49793485,Undirected,7603,,,2
23287031,51896124,Undirected,7604,,,2
23287031,52148726,Undirected,7605,,,2
23287031,54868369,Undirected,7606,,,2
23287031,55276583,Undirected,7607,,,2
23287031,55893666,Undirected,7608,,,2
23287031,56480079,Undirected,7609,,,2
23287031,57426469,Undirected,7610,,,2
23287031,57604828,Undirected,7611,,,2
23287031,65289580,Undirected,7612,,,2
23287031,66787718,Undirected,7613,,,2
23287031,75322706,Undirected,7614,,,2
23287031,81679642,Undirected,7615,,,2
23287031,95641282,Undirected,7617,,,2
23287031,96126473,Undirected,7618,,,2
23287031,98158719,Undirected,7619,,,2
23287031,98274826,Undirected,7620,,,2
23287031,101346468,Undirected,7621,,,2
23287031,103619201,Undirected,7622,,,2
23287031,119280378,Undirected,7623,,,2
23287031,125598382,Undirected,7624,,,2
23287031,125663817,Undirected,7625,,,2
23287031,136278987,Undirected,7626,,,2
23287031,146992144,Undirected,7628,,,2
23287031,153417406,Undirected,7629,,,2
23287031,157103187,Undirected,7630,,,2
23287031,157965039,Undirected,7631,,,2
23287031,159215225,Undirected,7632,,,2
23287031,163114549,Undirected,7633,,,2
23287031,166109998,Undirected,7634,,,2
23287031,167469302,Undirected,7635,,,2
23287031,174031945,Undirected,7637,,,2
23287031,179791838,Undirected,7639,,,2
23287031,185242892,Undirected,7640,,,2
23287031,199888637,Undirected,7641,,,2
23287031,206024122,Undirected,7642,,,2
23287031,229556682,Undirected,7644,,,2
23287031,233150585,Undirected,7645,,,2
23287031,242056787,Undirected,7646,,,2
23287031,252291653,Undirected,7647,,,2
23287031,254462247,Undirected,7648,,,2
23287031,260198306,Undirected,7649,,,2
23287031,275217222,Undirected,7650,,,2
23287031,291814996,Undirected,7651,,,2
23309704,9429899,Undirected,7670,,,1
23309704,23935056,Undirected,7702,,,2
23309704,24027100,Undirected,7703,,,2
23309704,25124104,Undirected,7704,,,2
23309704,25706119,Undirected,7705,,,2
23309704,25709242,Undirected,7706,,,2
23309704,25811158,Undirected,7707,,,2
23309704,26505578,Undirected,7708,,,2
23309704,28383952,Undirected,7709,,,2
23309704,30651178,Undirected,7710,,,2
23309704,31136124,Undirected,7711,,,2
23309704,31815831,Undirected,7712,,,2
23309704,31872271,Undirected,7713,,,2
23309704,32796487,Undirected,7714,,,2
23309704,32800894,Undirected,7715,,,2
23309704,32899114,Undirected,7716,,,2
23309704,33394936,Undirected,7717,,,2
23309704,36308001,Undirected,7718,,,2
23309704,36457475,Undirected,7719,,,2
23309704,44514142,Undirected,7720,,,2
23309704,48850658,Undirected,7721,,,2
23309704,49032796,Undirected,7722,,,2
23309704,49433396,Undirected,7723,,,2
23309704,49646600,Undirected,7724,,,2
23309704,49793485,Undirected,7725,,,2
23309704,51896124,Undirected,7726,,,2
23309704,52148726,Undirected,7727,,,2
23309704,53852245,Undirected,7728,,,2
23309704,55276583,Undirected,7729,,,2
23309704,55893666,Undirected,7730,,,2
23309704,56480079,Undirected,7731,,,2
23309704,57604828,Undirected,7732,,,2
23309704,59451577,Undirected,7733,,,2
23309704,63515320,Undirected,7734,,,2
23309704,65289580,Undirected,7735,,,2
23309704,66787718,Undirected,7736,,,2
23309704,71175901,Undirected,7737,,,2
23309704,75322706,Undirected,7738,,,2
23309704,95641282,Undirected,7739,,,2
23309704,96126473,Undirected,7740,,,2
23309704,98158719,Undirected,7741,,,2
23309704,98274826,Undirected,7742,,,2
23309704,101346468,Undirected,7743,,,2
23309704,107237577,Undirected,7744,,,2
23309704,108393518,Undirected,7745,,,2
23309704,111220082,Undirected,7746,,,2
23309704,114762632,Undirected,7747,,,2
23309704,116570144,Undirected,7748,,,2
23309704,119280378,Undirected,7749,,,2
23309704,124241430,Undirected,7750,,,2
23309704,125598382,Undirected,7751,,,2
23309704,125663817,Undirected,7752,,,2
23309704,136278987,Undirected,7753,,,2
23309704,138272723,Undirected,7755,,,2
23309704,156397471,Undirected,7756,,,2
23309704,157103187,Undirected,7757,,,2
23309704,157965039,Undirected,7758,,,2
23309704,159215225,Undirected,7759,,,2
23309704,163114549,Undirected,7760,,,2
23309704,164043781,Undirected,7761,,,2
23309704,174031945,Undirected,7763,,,2
23309704,179791838,Undirected,7765,,,2
23309704,185242892,Undirected,7766,,,2
23309704,199888637,Undirected,7767,,,2
23309704,206024122,Undirected,7768,,,2
23309704,252291653,Undirected,7770,,,2
23309704,254462247,Undirected,7771,,,2
23309704,275217222,Undirected,7772,,,2
23309704,295918462,Undirected,7773,,,2
23309704,322568588,Undirected,7774,,,2
23309704,362005396,Undirected,7775,,,2
23309704,539711766,Undirected,7776,,,2
23312330,23703183,Undirected,7780,,,2
23312330,51151239,Undirected,7781,,,2
23312330,57578133,Undirected,7782,,,2
23312330,75730636,Undirected,7783,,,2
23312330,87659298,Undirected,7784,,,2
23312330,117257470,Undirected,7785,,,2
23312330,163741144,Undirected,7786,,,2
23312330,169281899,Undirected,7787,,,2
23312330,204533793,Undirected,7788,,,2
23312330,268824646,Undirected,7789,,,2
23312330,321776160,Undirected,7790,,,2
23557449,3768701,Undirected,7797,,,1
23557449,36281158,Undirected,7824,,,2
23557449,53820667,Undirected,7825,,,1
23557449,77761879,Undirected,7826,,,2
23557449,104624579,Undirected,7827,,,2
23557449,150964210,Undirected,7828,,,2
23557449,154794974,Undirected,7829,,,2
23557449,287641708,Undirected,7831,,,2
23684922,25706119,Undirected,7838,,,2
23684922,25811158,Undirected,7839,,,2
23684922,38296435,Undirected,7840,,,2
23684922,39513774,Undirected,7841,,,2
23684922,52148726,Undirected,7842,,,2
23684922,54705155,Undirected,7843,,,2
23684922,57604828,Undirected,7844,,,2
23684922,75322706,Undirected,7845,,,2
23684922,101346468,Undirected,7846,,,2
23684922,103955711,Undirected,7847,,,1
23684922,114762632,Undirected,7848,,,2
23684922,125598382,Undirected,7849,,,2
23684922,136278987,Undirected,7850,,,2
23684922,149117087,Undirected,7851,,,2
23684922,243014481,Undirected,7852,,,2
23684922,248448373,Undirected,7853,,,2
23684922,485603959,Undirected,7854,,,2
23703183,24457357,Undirected,7863,,,2
23703183,43835448,Undirected,7864,,,2
23703183,51151239,Undirected,7865,,,2
23703183,51402325,Undirected,7866,,,2
23703183,55276583,Undirected,7867,,,2
23703183,57858751,Undirected,7868,,,2
23703183,63054398,Undirected,7869,,,2
23703183,64971391,Undirected,7870,,,2
23703183,66203218,Undirected,7871,,,2
23703183,75730636,Undirected,7872,,,2
23703183,87659298,Undirected,7873,,,2
23703183,92102535,Undirected,7874,,,2
23703183,117257470,Undirected,7875,,,2
23703183,134909209,Undirected,7876,,,2
23703183,139023671,Undirected,7877,,,2
23703183,152055761,Undirected,7878,,,2
23703183,163741144,Undirected,7879,,,2
23703183,169281899,Undirected,7880,,,2
23703183,204533793,Undirected,7881,,,2
23703183,238700453,Undirected,7882,,,2
23703183,258387065,Undirected,7883,,,2
23703183,268824646,Undirected,7884,,,2
23703183,320653928,Undirected,7885,,,2
23703183,321776160,Undirected,7886,,,2
23739046,26839211,Undirected,7893,,,2
23739046,32537529,Undirected,7894,,,2
23739046,34314319,Undirected,7895,,,2
23739046,37928497,Undirected,7896,,,2
23739046,40071482,Undirected,7897,,,2
23739046,56923075,Undirected,7898,,,2
23739046,58575782,Undirected,7899,,,2
23739046,64762997,Undirected,7900,,,2
23739046,81154139,Undirected,7901,,,2
23739046,141038547,Undirected,7902,,,2
23739046,169844750,Undirected,7903,,,2
23935056,3768701,Undirected,7908,,,1
23935056,9429899,Undirected,7916,,,1
23935056,24027100,Undirected,7945,,,2
23935056,24691823,Undirected,7946,,,2
23935056,25124104,Undirected,7947,,,2
23935056,28383952,Undirected,7948,,,2
23935056,28761206,Undirected,7949,,,2
23935056,31239705,Undirected,7950,,,2
23935056,32800894,Undirected,7951,,,2
23935056,33394936,Undirected,7952,,,2
23935056,36308001,Undirected,7953,,,2
23935056,44514142,Undirected,7954,,,2
23935056,48038134,Undirected,7955,,,2
23935056,49032796,Undirected,7956,,,2
23935056,49646600,Undirected,7957,,,2
23935056,49793485,Undirected,7958,,,2
23935056,49828958,Undirected,7959,,,2
23935056,52148726,Undirected,7960,,,2
23935056,54868369,Undirected,7961,,,2
23935056,57426469,Undirected,7962,,,2
23935056,66787718,Undirected,7963,,,2
23935056,81679642,Undirected,7964,,,2
23935056,85036573,Undirected,7965,,,2
23935056,96126473,Undirected,7966,,,2
23935056,101346468,Undirected,7967,,,2
23935056,114762632,Undirected,7968,,,2
23935056,125598382,Undirected,7969,,,2
23935056,125663817,Undirected,7970,,,2
23935056,136278987,Undirected,7971,,,2
23935056,143136936,Undirected,7972,,,2
23935056,146939479,Undirected,7973,,,2
23935056,153417406,Undirected,7974,,,2
23935056,159215225,Undirected,7975,,,2
23935056,167469302,Undirected,7976,,,2
23935056,174031945,Undirected,7977,,,2
23935056,185242892,Undirected,7979,,,2
23935056,199888637,Undirected,7980,,,2
23935056,217540662,Undirected,7981,,,2
23935056,223525585,Undirected,7982,,,2
24027100,3768701,Undirected,7987,,,1
24027100,24691823,Undirected,8026,,,2
24027100,25124104,Undirected,8027,,,2
24027100,25385931,Undirected,8028,,,2
24027100,25706119,Undirected,8029,,,2
24027100,28383952,Undirected,8030,,,2
24027100,28761206,Undirected,8031,,,2
24027100,36308001,Undirected,8032,,,2
24027100,38568712,Undirected,8033,,,2
24027100,48850658,Undirected,8034,,,2
24027100,49433396,Undirected,8035,,,2
24027100,51896124,Undirected,8036,,,2
24027100,54868369,Undirected,8037,,,2
24027100,57426469,Undirected,8038,,,2
24027100,66787718,Undirected,8039,,,2
24027100,75322706,Undirected,8040,,,2
24027100,77761879,Undirected,8041,,,2
24027100,81679642,Undirected,8042,,,2
